,상호명,상권업종중분류명,상권업종소분류명,도로명주소,역명,거리,카카오url,역,검색어
145,쥬씨군자역점,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 능동로 298,5호선 군자(능동),68.20994038403333,https://place.map.kakao.com/306064169,군자,군자역 쥬씨군자역점
146,룩아워티WITH한삼인,커피점/카페,커피전문점/카페/다방,서울특별시 중구 통일로 120,5호선 서대문,70.80777555437886,https://place.map.kakao.com/445054748,서대문,서대문역 룩아워티WITH한삼인
147,카페코나퀸즈,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 마포대로 34,5호선 마포,37.29203009088772,https://place.map.kakao.com/644549897,마포,마포역 카페코나퀸즈
148,블랙홀,커피점/카페,커피전문점/카페/다방,서울특별시 강동구 구천면로 304,5호선 강동,744.1762823108676,https://place.map.kakao.com/1901260840,강동,강동역 블랙홀
149,메르시,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 수표로 96,5호선 종로3가(탑골공원),189.5777313907381,https://place.map.kakao.com/905582398,종로3가,종로3가역 메르시
150,나인카페,커피점/카페,커피전문점/카페/다방,서울특별시 강동구 천호대로 1078,5호선 강동,306.49954663555224,https://place.map.kakao.com/26458233,강동,강동역 나인카페
151,카페베이,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 천호대로 568,5호선 군자(능동),138.12188339122793,https://place.map.kakao.com/1035169889,군자,군자역 카페베이
152,스윗블랙,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 천호대로111길 19,5호선 군자(능동),285.39537884080295,https://place.map.kakao.com/1050103088,군자,군자역 스윗블랙
153,뉴욕핫도그앤커피서울마포대흥역점,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 숭문길 12,5호선 마포,484.87382568533303,https://place.map.kakao.com/25666238,마포,마포역 뉴욕핫도그앤커피서울마포대흥역점
154,할리스커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 공항대로 284,5호선 우장산,670.3546035023643,https://place.map.kakao.com/1943506703,우장산,우장산역 할리스커피
155,빽다방방화사거리점,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 금낭화로 91-2,5호선 방화,294.82471056379205,https://place.map.kakao.com/27095217,방화,방화역 빽다방방화사거리점
156,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 영중로 119,5호선 영등포시장,271.2223202171673,https://place.map.kakao.com/458228521,영등포시장,영등포시장역 스타벅스
157,406번째스토브,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 오목로 329-6,5호선 오목교(목동운동장앞),42.78315541112942,https://place.map.kakao.com/146241342,오목교,오목교역 406번째스토브
158,우성커피숍,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 오목로 48,5호선 까치산,794.156052361722,https://place.map.kakao.com/15625476,까치산,까치산역 우성커피숍
159,버블베어,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 금낭화로 167,5호선 방화,261.0921370264273,https://place.map.kakao.com/1080522567,방화,방화역 버블베어
160,다나인터내셔널,커피점/카페,커피전문점/카페/다방,서울특별시 송파구 동남로 217,5호선 개롱,236.1553786186012,https://place.map.kakao.com/10021760,개롱,개롱역 다나인터내셔널
161,오가다,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 하늘길 260,5호선 송정,982.2997816783493,https://place.map.kakao.com/20556173,송정,송정역 오가다
162,토크엔,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 선유로 75,5호선 양평,436.9839711325438,https://place.map.kakao.com/9631217,양평,양평역 토크엔
163,커피니,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 곰달래로 178,5호선 신정(은행정),427.4991973739306,https://place.map.kakao.com/679173861,신정,신정역 커피니
164,커피에반하다,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동동로 53,5호선 목동,902.2883749928274,https://place.map.kakao.com/441732027,목동,목동역 커피에반하다
165,쉘브르,커피점/카페,커피전문점/카페/다방,서울특별시 서대문구 통일로 145-1,5호선 서대문,237.30835959699792,https://place.map.kakao.com/20046342,서대문,서대문역 쉘브르
166,뉴웨이브커피로스터스,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 오목로56길 2,5호선 오목교(목동운동장앞),70.50291617398648,https://place.map.kakao.com/1662602781,오목교,오목교역 뉴웨이브커피로스터스
167,커피볶는집와플에숍,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 강서로16길 20,5호선 까치산,115.58963826460207,https://place.map.kakao.com/26569266,까치산,까치산역 커피볶는집와플에숍
168,퓨엘앳센티넬IFC,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 국제금융로 10,5호선 여의도,212.41883782778515,https://place.map.kakao.com/14526317,여의도,여의도역 퓨엘앳센티넬IFC
169,띠아모둔촌점,커피점/카페,커피전문점/카페/다방,서울특별시 강동구 양재대로83길 14,5호선 둔촌동,412.67499672990783,https://place.map.kakao.com/1575105263,둔촌동,둔촌동역 띠아모둔촌점
170,카페베네무교사거리점,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 무교로 40,5호선 광화문(세종문화회관),332.6025210729228,https://place.map.kakao.com/25629363,광화문,광화문역 카페베네무교사거리점
171,카카오독애견카페,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 곰달래로60길 33,5호선 목동,396.2828407320761,https://place.map.kakao.com/353350661,목동,목동역 카카오독애견카페
172,초록이네,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 숭문길 39,5호선 마포,572.0857566100124,https://place.map.kakao.com/26463339,마포,마포역 초록이네
173,카페벨루토,커피점/카페,커피전문점/카페/다방,서울특별시 성동구 금호로16길 24-1,5호선 신금호,149.14276250301882,https://place.map.kakao.com/772898615,신금호,신금호역 카페벨루토
174,로직커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 여의동로 330,5호선 여의나루,86.1333682976611,https://place.map.kakao.com/26473053,여의나루,여의나루역 로직커피
175,할리스커피마포역점,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 마포대로 33,5호선 마포,11.896568077557676,https://place.map.kakao.com/233471725,마포,마포역 할리스커피마포역점
176,씨제이푸드빌,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 새문안로 85,5호선 광화문(세종문화회관),305.9819901924838,https://place.map.kakao.com/27277586,광화문,광화문역 씨제이푸드빌
177,블랙홀PC방,커피점/카페,보드게임카페,서울특별시 강동구 천호대로 1138,5호선 길동,412.97415942129913,https://place.map.kakao.com/16620949,길동,길동역 블랙홀PC방
178,엔제리너스,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 새문안로 91,5호선 광화문(세종문화회관),235.86859346323814,https://place.map.kakao.com/17736659,광화문,광화문역 엔제리너스
179,카페쎄리오,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 새문안로 29,5호선 서대문,202.11786368955742,https://place.map.kakao.com/27422188,서대문,서대문역 카페쎄리오
180,베러댄와플,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동동로8길 33,5호선 오목교(목동운동장앞),636.9511193699561,https://place.map.kakao.com/22016108,오목교,오목교역 베러댄와플
181,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 오목로 155,5호선 신정(은행정),111.63703701149907,https://place.map.kakao.com/13573208,신정,신정역 이디야커피
182,테라로사커피,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 종로1길 50,5호선 광화문(세종문화회관),324.24019575533544,https://place.map.kakao.com/15915607,광화문,광화문역 테라로사커피
183,투썸플레이스,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 영등포로 193,5호선 영등포시장,254.18870997615213,https://place.map.kakao.com/1732817832,영등포시장,영등포시장역 투썸플레이스
184,헬로방방,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 마포대로 195,5호선 애오개,169.95456432673558,https://place.map.kakao.com/20149746,애오개,애오개역 헬로방방
185,염리동커피가게,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 백범로 127-24,5호선 마포,465.9790342080703,https://place.map.kakao.com/19305865,마포,마포역 염리동커피가게
186,애플바리스타,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 신목로5길 9,5호선 오목교(목동운동장앞),454.82169178300836,https://place.map.kakao.com/27534208,오목교,오목교역 애플바리스타
187,카페라리목동점,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 은행정로4길 25,5호선 목동,438.5300358300924,https://place.map.kakao.com/804621746,목동,목동역 카페라리목동점
188,에스씨커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 국제금융로6길 33,5호선 여의도,187.4773863166875,https://place.map.kakao.com/1814171275,여의도,여의도역 에스씨커피
189,장수차생활,커피점/카페,전통찻집/인삼찻집,서울특별시 강서구 화곡로 286,5호선 화곡,1005.4569568588828,https://place.map.kakao.com/1538142330,화곡,화곡역 장수차생활
190,애니팡팡,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 곰달래로 195,5호선 신정(은행정),461.4756921846434,https://place.map.kakao.com/13323598,신정,신정역 애니팡팡
191,달달해,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 곰달래로51길 23,5호선 신정(은행정),738.0602524981523,https://place.map.kakao.com/853808082,신정,신정역 달달해
192,커피아리,커피점/카페,커피전문점/카페/다방,서울특별시 강동구 명일로 208,5호선 길동,652.5226795608683,https://place.map.kakao.com/848079015,길동,길동역 커피아리
193,cafe2892,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 국제금융로7길 22,5호선 여의나루,235.79644109122185,https://place.map.kakao.com/1090931782,여의나루,여의나루역 cafe2892
194,커피홍,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동동로12길 9,5호선 오목교(목동운동장앞),234.23976687777758,https://place.map.kakao.com/23406483,오목교,오목교역 커피홍
195,커피하우스,커피점/카페,커피전문점/카페/다방,서울특별시 강동구 고덕로 210,5호선 명일,378.0211369451668,https://place.map.kakao.com/26617155,명일,명일역 커피하우스
196,로즈버드,커피점/카페,커피전문점/카페/다방,서울특별시 종로구 새문안로 85,5호선 광화문(세종문화회관),305.9819901924838,https://place.map.kakao.com/17884754,광화문,광화문역 로즈버드
197,커피나무,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동서로 133-4,5호선 오목교(목동운동장앞),518.0319051285396,https://place.map.kakao.com/1869952729,오목교,오목교역 커피나무
198,달콤,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 면목로 67-4,5호선 군자(능동),289.4667608327038,https://place.map.kakao.com/1845600766,군자,군자역 달콤
